ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
REBN,Consumer Products - Misc. Discretionary,reborn-coffee,Reborn Coffee,United States,9.94,0,0,1.91,0,0,67.6,0,<a href='https://www.macrotrends.net/stocks/charts/REBN/reborn-coffee/stock-price-history'>Reborn Coffee (REBN)</a>,Consumer Staples
MDLZ,Food Items - Miscellaneous/Diversified,mondelez,Mondelez,United States,91824.19,22.72,3.01,3.44,2.29,1.41,0.32,75.91,<a href='https://www.macrotrends.net/stocks/charts/MDLZ/mondelez/stock-price-history'>Mondelez (MDLZ)</a>,Consumer Staples
KHC,Food Items - Miscellaneous/Diversified,kraft-heinz,Kraft Heinz,United States,51692.05,15.52,2,1.07,3.79,2.14,1.4,68.8,<a href='https://www.macrotrends.net/stocks/charts/KHC/kraft-heinz/stock-price-history'>Kraft Heinz (KHC)</a>,Consumer Staples
GIS,Food Items - Miscellaneous/Diversified,general-mills,General Mills,United States,49928.23,20.31,2.58,4.81,2.55,2.69,0.67,74.48,<a href='https://www.macrotrends.net/stocks/charts/GIS/general-mills/stock-price-history'>General Mills (GIS)</a>,Consumer Staples
SYY,Food Items - Miscellaneous/Diversified,sysco,Sysco,United States,40135.98,23.29,0.56,35.99,2.47,1.55,0.43,81.18,<a href='https://www.macrotrends.net/stocks/charts/SYY/sysco/stock-price-history'>Sysco (SYY)</a>,Consumer Staples
K,Food Items - Miscellaneous/Diversified,kellogg,Kellogg,United States,24360.65,17.33,1.63,5.14,3.31,3,1.4,82.59,<a href='https://www.macrotrends.net/stocks/charts/K/kellogg/stock-price-history'>Kellogg (K)</a>,Consumer Staples
MKC,Food Items - Miscellaneous/Diversified,mccormick,McCormick,United States,22693,32.05,3.55,4.93,1.84,3.11,15.9,79.15,<a href='https://www.macrotrends.net/stocks/charts/MKC/mccormick/stock-price-history'>McCormick (MKC)</a>,Consumer Staples
CAG,Food Items - Miscellaneous/Diversified,conagra-brands,Conagra Brands,United States,19265.08,15.49,1.6,2.2,3.27,2.38,0.98,81.08,<a href='https://www.macrotrends.net/stocks/charts/CAG/conagra-brands/stock-price-history'>Conagra Brands (CAG)</a>,Consumer Staples
SJM,Food Items - Miscellaneous/Diversified,j-m-smucker,J M Smucker,United States,17084.34,18.58,2.09,2.08,2.54,3.4,3.7,79.21,<a href='https://www.macrotrends.net/stocks/charts/SJM/j-m-smucker/stock-price-history'>J M Smucker (SJM)</a>,Consumer Staples
CPB,Food Items - Miscellaneous/Diversified,campbell-soup,Campbell Soup,United States,16755.21,18.84,1.88,4.83,2.65,3.45,21.05,50.39,<a href='https://www.macrotrends.net/stocks/charts/CPB/campbell-soup/stock-price-history'>Campbell Soup (CPB)</a>,Consumer Staples
LW,Food Items - Miscellaneous/Diversified,lamb-weston,Lamb Weston,United States,14194.27,28.93,3.15,24.77,0.99,1.4,0.8,89.87,<a href='https://www.macrotrends.net/stocks/charts/LW/lamb-weston/stock-price-history'>Lamb Weston (LW)</a>,Consumer Staples
ARMK,Food Items - Miscellaneous/Diversified,aramark,Aramark,United States,11287.24,37.34,0.69,3.73,1.01,2.33,11.02,0,<a href='https://www.macrotrends.net/stocks/charts/ARMK/aramark/stock-price-history'>Aramark (ARMK)</a>,Consumer Staples
DAR,Food Items - Miscellaneous/Diversified,darling-ingredients,Darling Ingredients,United States,10230.13,14.09,1.68,2.79,0,1.2,2.62,90.9,<a href='https://www.macrotrends.net/stocks/charts/DAR/darling-ingredients/stock-price-history'>Darling Ingredients (DAR)</a>,Consumer Staples
USFD,Food Items - Miscellaneous/Diversified,us-foods-holding,US Foods Holding,United States,8406.41,19.78,0.25,2.14,0,1.56,1,97.06,<a href='https://www.macrotrends.net/stocks/charts/USFD/us-foods-holding/stock-price-history'>US Foods Holding (USFD)</a>,Consumer Staples
CELH,Food Items - Miscellaneous/Diversified,celsius-holdings,Celsius Holdings,United States,7444.92,0,12.84,124.27,0,1.44,2.7,67.5,<a href='https://www.macrotrends.net/stocks/charts/CELH/celsius-holdings/stock-price-history'>Celsius Holdings (CELH)</a>,Consumer Staples
INGR,Food Items - Miscellaneous/Diversified,ingredion,Ingredion,United States,6412.62,14.2,0.83,2.08,2.9,3,1.68,85.7,<a href='https://www.macrotrends.net/stocks/charts/INGR/ingredion/stock-price-history'>Ingredion (INGR)</a>,Consumer Staples
FLO,Food Items - Miscellaneous/Diversified,flowers-foods,Flowers Foods,United States,6013.07,22.78,1.28,4.2,3.09,3,11.79,66.81,<a href='https://www.macrotrends.net/stocks/charts/FLO/flowers-foods/stock-price-history'>Flowers Foods (FLO)</a>,Consumer Staples
POST,Food Items - Miscellaneous/Diversified,post-holdings,Post Holdings,United States,5550.87,45.65,0.9,1.73,0,1.67,9.6,91.4,<a href='https://www.macrotrends.net/stocks/charts/POST/post-holdings/stock-price-history'>Post Holdings (POST)</a>,Consumer Staples
LANC,Food Items - Miscellaneous/Diversified,lancaster-colony,Lancaster Colony,United States,5464.04,44.87,3.2,6.34,1.71,3,29.9,60.69,<a href='https://www.macrotrends.net/stocks/charts/LANC/lancaster-colony/stock-price-history'>Lancaster Colony (LANC)</a>,Consumer Staples
NOMD,Food Items - Miscellaneous/Diversified,nomad-foods,Nomad Foods,United Kingdom,2969.35,9.4,0.95,1.13,0,1.4,0,78.54,<a href='https://www.macrotrends.net/stocks/charts/NOMD/nomad-foods/stock-price-history'>Nomad Foods (NOMD)</a>,Consumer Staples
JJSF,Food Items - Miscellaneous/Diversified,j-j-snack-foods,J & J Snack Foods,United States,2876.9,54.8,2.08,3.33,1.87,2,22.5,76.89,<a href='https://www.macrotrends.net/stocks/charts/JJSF/j-j-snack-foods/stock-price-history'>J & J Snack Foods (JJSF)</a>,Consumer Staples
THS,Food Items - Miscellaneous/Diversified,treehouse-foods,TreeHouse Foods,United States,2789.54,497.4,0.64,1.63,0,2,0.93,0,<a href='https://www.macrotrends.net/stocks/charts/THS/treehouse-foods/stock-price-history'>TreeHouse Foods (THS)</a>,Consumer Staples
FRPT,Food Items - Miscellaneous/Diversified,freshpet,Freshpet,United States,2527.3,0,4.63,2.44,0,1.38,5,0,<a href='https://www.macrotrends.net/stocks/charts/FRPT/freshpet/stock-price-history'>Freshpet (FRPT)</a>,Consumer Staples
UNFI,Food Items - Miscellaneous/Diversified,united-natural-foods,United Natural Foods,United States,2367.53,8.55,0.08,1.29,0,2.3,1.4,85.63,<a href='https://www.macrotrends.net/stocks/charts/UNFI/united-natural-foods/stock-price-history'>United Natural Foods (UNFI)</a>,Consumer Staples
UTZ,Food Items - Miscellaneous/Diversified,utz-brands,Utz Brands,United States,2287.44,32,1.69,1.56,1.4,2.67,17.26,46.66,<a href='https://www.macrotrends.net/stocks/charts/UTZ/utz-brands/stock-price-history'>Utz Brands (UTZ)</a>,Consumer Staples
MGPI,Food Items - Miscellaneous/Diversified,mgp-ingredients,MGP Ingredients,United States,2245.37,21.4,2.96,3.1,0.47,1,36.7,78.64,<a href='https://www.macrotrends.net/stocks/charts/MGPI/mgp-ingredients/stock-price-history'>MGP Ingredients (MGPI)</a>,Consumer Staples
HAIN,Food Items - Miscellaneous/Diversified,hain-celestial,Hain Celestial,United States,1612.11,20.75,0.86,1.55,0,2,1.1,95.49,<a href='https://www.macrotrends.net/stocks/charts/HAIN/hain-celestial/stock-price-history'>Hain Celestial (HAIN)</a>,Consumer Staples
CHEF,Food Items - Miscellaneous/Diversified,chefs-warehouse,Chefs' Warehouse,United States,1369.3,27.95,0.58,3.56,0,1.17,11.5,86.54,<a href='https://www.macrotrends.net/stocks/charts/CHEF/chefs-warehouse/stock-price-history'>Chefs' Warehouse (CHEF)</a>,Consumer Staples
MED,Food Items - Miscellaneous/Diversified,medifast-inc,MEDIFAST INC,United States,1334.84,8.92,0.81,8.87,5.37,3,2.3,86.03,<a href='https://www.macrotrends.net/stocks/charts/MED/medifast-inc/stock-price-history'>MEDIFAST INC (MED)</a>,Consumer Staples
BRFS,Food Items - Miscellaneous/Diversified,brf-sa,BRF S.A,Brazil,1333.88,0,0.13,0.55,0,3,1,8.24,<a href='https://www.macrotrends.net/stocks/charts/BRFS/brf-sa/stock-price-history'>BRF S.A (BRFS)</a>,Consumer Staples
STKL,Food Items - Miscellaneous/Diversified,sunopta,SunOpta,United States,1016.42,186,1.11,3.33,0,1,4.68,74.11,<a href='https://www.macrotrends.net/stocks/charts/STKL/sunopta/stock-price-history'>SunOpta (STKL)</a>,Consumer Staples
JBSS,Food Items - Miscellaneous/Diversified,john-b-sanfilippo-son,John B Sanfilippo & Son,United States,938.86,16.29,0.96,3.49,0.92,0,23.49,69.47,<a href='https://www.macrotrends.net/stocks/charts/JBSS/john-b-sanfilippo-son/stock-price-history'>John B Sanfilippo & Son (JBSS)</a>,Consumer Staples
BGS,Food Items - Miscellaneous/Diversified,b-g-foods,B&G Foods,United States,883.67,11.11,0.42,1.05,6.16,3,2.7,63.71,<a href='https://www.macrotrends.net/stocks/charts/BGS/b-g-foods/stock-price-history'>B&G Foods (BGS)</a>,Consumer Staples
VITL,Food Items - Miscellaneous/Diversified,vital-farms,Vital Farms,United States,621.57,0,1.89,4.02,0,1.42,31.5,62.1,<a href='https://www.macrotrends.net/stocks/charts/VITL/vital-farms/stock-price-history'>Vital Farms (VITL)</a>,Consumer Staples
BHIL,Food Items - Miscellaneous/Diversified,benson-hill,Benson Hill,United States,493.58,0,1.31,2.04,0,1,3.3,34.35,<a href='https://www.macrotrends.net/stocks/charts/BHIL/benson-hill/stock-price-history'>Benson Hill (BHIL)</a>,Consumer Staples
SENEA,Food Items - Miscellaneous/Diversified,seneca-foods,Seneca Foods,United States,462.98,6.02,0.31,0.82,0,0,48.9,55.92,<a href='https://www.macrotrends.net/stocks/charts/SENEA/seneca-foods/stock-price-history'>Seneca Foods (SENEA)</a>,Consumer Staples
RGF,Food Items - Miscellaneous/Diversified,real-good-food,Real Good Food,United States,173.54,0,1.32,72.16,0,1,24.74,16.21,<a href='https://www.macrotrends.net/stocks/charts/RGF/real-good-food/stock-price-history'>Real Good Food (RGF)</a>,Consumer Staples
BRID,Food Items - Miscellaneous/Diversified,bridgford-foods,Bridgford Foods,United States,120.09,0,0.46,1.02,0,0,80.7,5.37,<a href='https://www.macrotrends.net/stocks/charts/BRID/bridgford-foods/stock-price-history'>Bridgford Foods (BRID)</a>,Consumer Staples
MMMB,Food Items - Miscellaneous/Diversified,mamamancinis-holdings,Mamamancini'S Holdings,United States,66.1,0,0.78,6.33,0,2,45.26,12.23,<a href='https://www.macrotrends.net/stocks/charts/MMMB/mamamancinis-holdings/stock-price-history'>Mamamancini'S Holdings (MMMB)</a>,Consumer Staples
APRN,Food Items - Miscellaneous/Diversified,blue-apron-holdings,Blue Apron Holdings,United States,28.05,0,0.06,0.99,0,2.33,1.2,0,<a href='https://www.macrotrends.net/stocks/charts/APRN/blue-apron-holdings/stock-price-history'>Blue Apron Holdings (APRN)</a>,Consumer Staples
SNAX,Food Items - Miscellaneous/Diversified,stryve-foods,Stryve Foods,United States,23.26,0,0.74,1.15,0,1,15.52,12.41,<a href='https://www.macrotrends.net/stocks/charts/SNAX/stryve-foods/stock-price-history'>Stryve Foods (SNAX)</a>,Consumer Staples
NCRA,Food Items - Miscellaneous/Diversified,nocera,Nocera,Taiwan,15.2,0,1.12,2.74,0,0,53.23,4.1,<a href='https://www.macrotrends.net/stocks/charts/NCRA/nocera/stock-price-history'>Nocera (NCRA)</a>,Consumer Staples
BSFC,Food Items - Miscellaneous/Diversified,blue-star-foods,Blue Star Foods,United States,11.49,0,0.93,2.12,0,1,0,4.88,<a href='https://www.macrotrends.net/stocks/charts/BSFC/blue-star-foods/stock-price-history'>Blue Star Foods (BSFC)</a>,Consumer Staples
PETZ,Food Items - Miscellaneous/Diversified,tdh-holdings,TDH Holdings,China,10.86,0,0,0.77,0,0,10.82,54.97,<a href='https://www.macrotrends.net/stocks/charts/PETZ/tdh-holdings/stock-price-history'>TDH Holdings (PETZ)</a>,Consumer Staples
SVFD,Food Items - Miscellaneous/Diversified,save-foods,Save Foods,Israel,3.18,0,8.85,0.45,0,0,3.7,14.5,<a href='https://www.macrotrends.net/stocks/charts/SVFD/save-foods/stock-price-history'>Save Foods (SVFD)</a>,Consumer Staples
GNLN,Food Items - Miscellaneous/Diversified,greenlane-holdings,Greenlane Holdings,United States,2.72,0,0.02,0.03,0,1.5,17.25,44.46,<a href='https://www.macrotrends.net/stocks/charts/GNLN/greenlane-holdings/stock-price-history'>Greenlane Holdings (GNLN)</a>,Consumer Staples
VGFC,Food Items - Miscellaneous/Diversified,very-good-food,Very Good Food,Canada,0,0,0,0,0,0,0,0,<a href='https://www.macrotrends.net/stocks/charts/VGFC/very-good-food/stock-price-history'>Very Good Food (VGFC)</a>,Consumer Staples
HFFG,Food Items - Miscellaneous/Diversified,hf-foods-group-inc,HF FOODS GROUP INC,United States,0,0,0,0.75,0,0,5,14.11,<a href='https://www.macrotrends.net/stocks/charts/HFFG/hf-foods-group-inc/stock-price-history'>HF FOODS GROUP INC (HFFG)</a>,Consumer Staples
TRP,Other Alternate Energy,tc-energy,TC Energy,Canada,41624.45,12.32,3.66,1.62,6.5,2.59,0,71.86,<a href='https://www.macrotrends.net/stocks/charts/TRP/tc-energy/stock-price-history'>TC Energy (TRP)</a>,Oil/Energy
CEG,Other Alternate Energy,constellation-energy,Constellation Energy,United States,27469.5,0,1.21,2.46,0.67,1.23,0.22,80.66,<a href='https://www.macrotrends.net/stocks/charts/CEG/constellation-energy/stock-price-history'>Constellation Energy (CEG)</a>,Oil/Energy
TPL,Other Alternate Energy,texas-pacific-land,Texas Pacific Land,United States,15903.62,37.5,24.03,0,0.58,2.5,6.6,58.95,<a href='https://www.macrotrends.net/stocks/charts/TPL/texas-pacific-land/stock-price-history'>Texas Pacific Land (TPL)</a>,Oil/Energy
DINO,Other Alternate Energy,hf-sinclair,HF Sinclair,United States,10068.64,4.54,0.29,1.11,3.19,1.89,0.35,87.69,<a href='https://www.macrotrends.net/stocks/charts/DINO/hf-sinclair/stock-price-history'>HF Sinclair (DINO)</a>,Oil/Energy
CWEN,Other Alternate Energy,clearway-energy,Clearway Energy,United States,6591.38,0,5.32,1.6,4.5,2,0.55,77.98,<a href='https://www.macrotrends.net/stocks/charts/CWEN/clearway-energy/stock-price-history'>Clearway Energy (CWEN)</a>,Oil/Energy
NEP,Other Alternate Energy,"nextera-energy-partners,-lp","NextEra Energy Partners, LP",United States,6311.02,14.19,5.36,0.5,4.32,2.27,0.22,83.05,"<a href='https://www.macrotrends.net/stocks/charts/NEP/nextera-energy-partners,-lp/stock-price-history'>NextEra Energy Partners, LP (NEP)</a>",Oil/Energy
BEPC,Other Alternate Energy,brookfield-renewable,Brookfield Renewable,United States,4975.38,0,1.08,0.36,4.43,1,0,68.12,<a href='https://www.macrotrends.net/stocks/charts/BEPC/brookfield-renewable/stock-price-history'>Brookfield Renewable (BEPC)</a>,Oil/Energy
CSAN,Other Alternate Energy,cosan-sa,Cosan S.A,Brazil,4796.06,0,0,1.15,2.76,2,0,3.9,<a href='https://www.macrotrends.net/stocks/charts/CSAN/cosan-sa/stock-price-history'>Cosan S.A (CSAN)</a>,Oil/Energy
ORA,Other Alternate Energy,ormat-technologies,Ormat Technologies,United States,4730.47,64.43,6.57,2.37,0.57,2.67,1.3,81.74,<a href='https://www.macrotrends.net/stocks/charts/ORA/ormat-technologies/stock-price-history'>Ormat Technologies (ORA)</a>,Oil/Energy
BE,Other Alternate Energy,bloom-energy,Bloom Energy,United States,3882.12,0,3.6,19.16,0,1.88,2.78,79.55,<a href='https://www.macrotrends.net/stocks/charts/BE/bloom-energy/stock-price-history'>Bloom Energy (BE)</a>,Oil/Energy
ACDC,Other Alternate Energy,profrac-holding,ProFrac Holding,United States,3238.92,0,1.72,0,0,1.42,0,23.92,<a href='https://www.macrotrends.net/stocks/charts/ACDC/profrac-holding/stock-price-history'>ProFrac Holding (ACDC)</a>,Oil/Energy
FLNC,Other Alternate Energy,fluence-energy,Fluence Energy,United States,3213.42,0,2.68,5.08,0,2.45,0.01,19.6,<a href='https://www.macrotrends.net/stocks/charts/FLNC/fluence-energy/stock-price-history'>Fluence Energy (FLNC)</a>,Oil/Energy
AMRC,Other Alternate Energy,ameresco,Ameresco,United States,2936.27,28,1.54,3.6,0,1.64,41.88,57.5,<a href='https://www.macrotrends.net/stocks/charts/AMRC/ameresco/stock-price-history'>Ameresco (AMRC)</a>,Oil/Energy
AY,Other Alternate Energy,atlantica-sustainable-infrastructure,Atlantica Sustainable Infrastructure,United Kingdom,2919.1,0,2.58,1.62,6.85,2.67,0.06,39.37,<a href='https://www.macrotrends.net/stocks/charts/AY/atlantica-sustainable-infrastructure/stock-price-history'>Atlantica Sustainable Infrastructure (AY)</a>,Oil/Energy
EE,Other Alternate Energy,excelerate-energy,Excelerate Energy,United States,2559.63,0,0,1.55,0.42,1.83,0,21.24,<a href='https://www.macrotrends.net/stocks/charts/EE/excelerate-energy/stock-price-history'>Excelerate Energy (EE)</a>,Oil/Energy
RNW,Other Alternate Energy,renew-energy-global,ReNew Energy Global,India,2188.55,0,2.18,1.43,0,1.13,8.65,45.89,<a href='https://www.macrotrends.net/stocks/charts/RNW/renew-energy-global/stock-price-history'>ReNew Energy Global (RNW)</a>,Oil/Energy
CRGY,Other Alternate Energy,crescent-energy,Crescent Energy,United States,1922.09,0,0.68,2.26,6,2,27,10.92,<a href='https://www.macrotrends.net/stocks/charts/CRGY/crescent-energy/stock-price-history'>Crescent Energy (CRGY)</a>,Oil/Energy
MNTK,Other Alternate Energy,montauk-renewables,Montauk Renewables,United States,1558.1,40.19,7.75,7.12,0,3,55.3,12.17,<a href='https://www.macrotrends.net/stocks/charts/MNTK/montauk-renewables/stock-price-history'>Montauk Renewables (MNTK)</a>,Oil/Energy
ENVX,Other Alternate Energy,enovix,Enovix,United States,1307.1,0,0,3.65,0,1,20.6,55.62,<a href='https://www.macrotrends.net/stocks/charts/ENVX/enovix/stock-price-history'>Enovix (ENVX)</a>,Oil/Energy
FCEL,Other Alternate Energy,fuelcell-energy,FuelCell Energy,United States,1196.88,0,9.17,1.73,0,3.25,0.07,42.83,<a href='https://www.macrotrends.net/stocks/charts/FCEL/fuelcell-energy/stock-price-history'>FuelCell Energy (FCEL)</a>,Oil/Energy
AMPS,Other Alternate Energy,altus-power,Altus Power,United States,1127.34,0,11.75,3.12,0,1.57,41.04,43.73,<a href='https://www.macrotrends.net/stocks/charts/AMPS/altus-power/stock-price-history'>Altus Power (AMPS)</a>,Oil/Energy
FREY,Other Alternate Energy,freyr-battery,FREYR Battery,Luxembourg,1086.53,0,0,2.64,0,1.42,0,78.25,<a href='https://www.macrotrends.net/stocks/charts/FREY/freyr-battery/stock-price-history'>FREYR Battery (FREY)</a>,Oil/Energy
CEPU,Other Alternate Energy,central-puerto-sa,Central Puerto S.A,Argentina,964.81,9.16,1.57,0.58,1.97,4,0.1,2.39,<a href='https://www.macrotrends.net/stocks/charts/CEPU/central-puerto-sa/stock-price-history'>Central Puerto S.A (CEPU)</a>,Oil/Energy
NRGV,Other Alternate Energy,energy-vault-holdings,Energy Vault Holdings,United States,478.41,0,0,1.59,0,1.8,26.8,36.38,<a href='https://www.macrotrends.net/stocks/charts/NRGV/energy-vault-holdings/stock-price-history'>Energy Vault Holdings (NRGV)</a>,Oil/Energy
GEVO,Other Alternate Energy,gevo,Gevo,United States,453.09,0,662.42,0.72,0,1.67,3.6,45.83,<a href='https://www.macrotrends.net/stocks/charts/GEVO/gevo/stock-price-history'>Gevo (GEVO)</a>,Oil/Energy
ZT,Other Alternate Energy,zimmer-energy-transition-acquisition,Zimmer Energy Transition Acquisition,United States,429.52,0,0,0,0,0,0,57.53,<a href='https://www.macrotrends.net/stocks/charts/ZT/zimmer-energy-transition-acquisition/stock-price-history'>Zimmer Energy Transition Acquisition (ZT)</a>,Oil/Energy
LGO,Other Alternate Energy,largo,Largo,Canada,387.87,22.44,1.67,1.37,0,2.33,0.26,64.25,<a href='https://www.macrotrends.net/stocks/charts/LGO/largo/stock-price-history'>Largo (LGO)</a>,Oil/Energy
UROY,Other Alternate Energy,uranium-royalty,Uranium Royalty,Canada,250.11,0,0,1.93,0,1,0,6.82,<a href='https://www.macrotrends.net/stocks/charts/UROY/uranium-royalty/stock-price-history'>Uranium Royalty (UROY)</a>,Oil/Energy
CENQ,Other Alternate Energy,cenaq-energy,CENAQ Energy,United States,247.98,0,0,0,0,0,0,72.84,<a href='https://www.macrotrends.net/stocks/charts/CENQ/cenaq-energy/stock-price-history'>CENAQ Energy (CENQ)</a>,Oil/Energy
